<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2009.03.11	1.15925	1.16750	1.15192	1.15535	79157	0	0
2009.03.12	1.15540	1.19631	1.14951	1.18689	102462	0	0
2009.03.13	1.18686	1.19330	1.18334	1.18499	74506	0	0
2009.03.15	1.19080	1.19092	1.18892	1.18914	1309	0	0
2009.03.16	1.18928	1.19108	1.18029	1.18450	68870	0	0
2009.03.17	1.18453	1.19003	1.18010	1.18045	69563	0	0
2009.03.18	1.18040	1.18302	1.13759	1.14135	91601	0	0
2009.03.19	1.14136	1.14560	1.11585	1.12330	91769	0	0
2009.03.20	1.12326	1.12965	1.11679	1.12685	72305	0	0
2009.03.22	1.12352	1.12574	1.12301	1.12524	2204	0	0
2009.03.23	1.12530	1.13410	1.11700	1.12529	68718	0	0
2009.03.24	1.12535	1.13234	1.12070	1.13071	81699	0	0
2009.03.25	1.13074	1.13267	1.11685	1.12160	79556	0	0
2009.03.26	1.12165	1.12870	1.11809	1.12700	63242	0	0
2009.03.27	1.12705	1.14787	1.12218	1.14380	59635	0	0
2009.03.29	1.14908	1.14908	1.14406	1.14520	3085	0	0
2009.03.30	1.14525	1.15477	1.14379	1.15091	66960	0	0
2009.03.31	1.15089	1.15155	1.13555	1.13876	73859	0	0
2009.04.01	1.13872	1.15051	1.13742	1.14590	64047	0	0
2009.04.02	1.14585	1.14855	1.13009	1.13432	75221	0	0
2009.04.03	1.13435	1.13894	1.12955	1.13086	59623	0	0
2009.04.05	1.12963	1.12963	1.12635	1.12803	2195	0	0
2009.04.06	1.12795	1.14058	1.12398	1.13652	56954	0	0
2009.04.07	1.13648	1.14817	1.13448	1.14148	63803	0	0
2009.04.08	1.14155	1.15168	1.14148	1.14818	59588	0	0
2009.04.09	1.14815	1.16028	1.14264	1.15666	58281	0	0
2009.04.10	1.15665	1.16220	1.15414	1.15443	34217	0	0
2009.04.12	1.15509	1.15662	1.15460	1.15593	2987	0	0
2009.04.13	1.15610	1.16068	1.13033	1.13274	43943	0	0
2009.04.14	1.13273	1.14468	1.13205	1.13687	62252	0	0
2009.04.15	1.13686	1.14858	1.13660	1.14243	59169	0	0
2009.04.16	1.14245	1.15186	1.13980	1.14693	60757	0	0
