<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.12	38830	39093	38648	39023	59639	0	5
2024.03.13	39023	39568	38950	39540	44904	0	5
2024.03.14	39540	39696	39134	39323	63642	0	5
2024.03.15	39323	39424	39046	39136	62576	0	5
2024.03.17	39111	39157	39111	39126	618	0	5
2024.03.18	39127	39335	39087	39223	45955	0	5
2024.03.19	39223	39553	39114	39534	51389	0	5
2024.03.20	39534	39997	39423	39995	51533	0	5
2024.03.21	39995	40314	39991	40234	49390	0	5
2024.03.22	40234	40265	39819	39822	41061	0	5
2024.03.24	39838	39842	39804	39831	601	0	5
2024.03.25	39831	39851	39679	39709	34432	0	5
2024.03.26	39710	39820	39655	39748	33576	0	5
2024.03.27	39748	40179	39739	40112	40245	0	5
2024.03.28	40112	40237	40091	40136	36737	0	5
2024.04.01	40136	40356	39707	39771	39158	0	5
2024.04.02	39792	39802	39368	39515	48976	0	5
2024.04.03	39514	39632	39343	39506	49892	0	5
2024.04.04	39500	39756	38875	38918	58385	0	5
2024.04.05	38937	39367	38864	39234	78663	0	5
2024.04.08	39185	39337	39116	39236	57824	0	5
2024.04.09	39244	39305	38871	39220	62130	0	5
2024.04.10	39219	39339	38590	38719	85229	0	5
2024.04.11	38710	38877	38470	38752	81702	0	5
2024.04.12	38752	38834	38130	38218	73167	0	5
2024.04.15	38221	38635	37909	37988	95325	0	5
2024.04.16	37994	38280	37839	38073	101999	0	5
2024.04.17	38076	38253	37840	37977	93499	0	5
2024.04.18	37977	38315	37898	37995	81357	0	5
2024.04.19	38009	38341	37462	38218	116031	0	5
2024.04.22	38197	38678	38197	38485	70078	0	5
2024.04.23	38493	38786	38429	38749	62184	0	5
2024.04.24	38727	38798	38518	38592	69310	0	5
2024.04.25	38577	38635	37943	38333	77334	0	5
2024.04.26	38386	38532	38240	38439	59746	0	5
2024.04.29	38463	38590	38390	38558	46097	0	5
2024.04.30	38563	38568	37919	37965	60984	0	5
2024.05.01	37976	38523	37865	38127	74653	0	5
2024.05.02	38128	38637	38037	38621	72123	0	5
2024.05.03	38633	38955	38582	38825	64621	0	5
2024.05.06	38862	39026	38832	38990	32970	0	5
2024.05.07	38983	39125	38974	39008	36582	0	5
2024.05.08	39017	39233	38934	39195	37880	0	5
2024.05.09	39185	39589	39084	39564	41134	0	5
2024.05.10	39560	39715	39529	39662	38800	0	5
2024.05.13	39605	39777	39516	39548	34929	0	5
2024.05.14	39531	39733	39405	39680	45305	0	5
2024.05.15	39668	40061	39649	40025	42830	0	5
2024.05.16	40025	40188	39977	39988	41762	0	5
2024.05.17	40003	40128	39953	40110	34308	0	5
2024.05.20	40128	40210	39917	39941	33236	0	5
2024.05.21	39934	40031	39905	39995	29570	0	5
2024.05.22	39991	40029	39667	39725	43300	0	5
