<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.05.27	00:00:00	16886.0	16931.0	16762.0	16916.0	309	0	0
2016.05.30	00:00:00	16908.0	17098.0	16901.0	17063.0	240	0	0
2016.05.31	00:00:00	17026.0	17251.0	16981.0	17076.0	491	0	0
2016.06.01	00:00:00	17061.0	17146.0	16738.0	16831.0	587	0	0
2016.06.02	00:00:00	16828.0	16856.0	16437.0	16616.0	627	0	0
2016.06.03	00:00:00	16618.0	16701.0	16248.0	16331.0	620	0	0
2016.06.06	00:00:00	16333.0	16672.0	16291.0	16641.0	455	0	0
2016.06.07	00:00:00	16658.0	16830.0	16516.0	16728.0	559	0	0
2016.06.08	00:00:00	16723.0	16839.0	16561.0	16788.0	492	0	0
2016.06.09	00:00:00	16826.0	16828.0	16529.0	16666.0	439	0	0
2016.06.10	00:00:00	16658.0	16726.0	16257.0	16341.0	622	0	0
2016.06.13	00:00:00	16331.0	16343.0	15952.0	15969.0	421	0	0
2016.06.14	00:00:00	15966.0	16106.0	15711.0	15813.0	638	0	0
2016.06.15	00:00:00	15826.0	16056.0	15776.0	15951.0	436	0	0
2016.06.16	00:00:00	15946.0	15973.0	15307.0	15623.0	1010	0	0
2016.06.17	00:00:00	15618.0	15811.0	15492.0	15624.0	633	0	0
2016.06.20	00:00:00	15713.0	16123.0	15713.0	15961.0	573	0	0
2016.06.21	00:00:00	15951.0	16321.0	15796.0	16191.0	811	0	0
2016.06.22	00:00:00	16158.0	16212.0	16006.0	16021.0	276	0	0
2016.06.23	00:00:00	16071.0	16598.0	16071.0	16590.0	536	0	0
2016.06.24	00:00:00	16658.0	16705.0	14980.0	15232.0	2025	0	0
2016.06.27	00:00:00	15154.0	15468.0	15067.0	15232.0	725	0	0
2016.06.28	00:00:00	15224.0	15628.0	15044.0	15622.0	771	0	0
2016.06.29	00:00:00	15604.0	15873.0	15427.0	15871.0	626	0	0
2016.06.30	00:00:00	15848.0	15858.0	15512.0	15776.0	621	0	0
2016.07.01	00:00:00	15768.0	15801.0	15592.0	15616.0	267	0	0
2016.07.04	00:00:00	15643.0	15858.0	15556.0	15753.0	495	0	0
2016.07.05	00:00:00	15736.0	15746.0	15413.0	15508.0	439	0	0
2016.07.06	00:00:00	15501.0	15516.0	15151.0	15416.0	646	0	0
2016.07.07	00:00:00	15401.0	15456.0	15271.0	15341.0	311	0	0
2016.07.08	00:00:00	15343.0	15441.0	15143.0	15396.0	544	0	0
2016.07.11	00:00:00	15478.0	16196.0	15406.0	16163.0	896	0	0
2016.07.12	00:00:00	16146.0	16626.0	16061.0	16561.0	716	0	0
2016.07.13	00:00:00	16583.0	16598.0	16246.0	16401.0	523	0	0
2016.07.14	00:00:00	16418.0	16686.0	16271.0	16606.0	643	0	0
2016.07.15	00:00:00	16601.0	16666.0	16451.0	16591.0	421	0	0
2016.07.18	00:00:00	16593.0	16763.0	16543.0	16676.0	358	0	0
2016.07.19	00:00:00	16681.0	16776.0	16551.0	16676.0	446	0	0
2016.07.20	00:00:00	16673.0	16918.0	16586.0	16886.0	452	0	0
2016.07.21	00:00:00	16921.0	16976.0	16513.0	16618.0	624	0	0
2016.07.22	00:00:00	16648.0	16738.0	16586.0	16657.0	296	0	0
2016.07.25	00:00:00	16678.0	16801.0	16561.0	16616.0	419	0	0
2016.07.26	00:00:00	16603.0	16621.0	16276.0	16473.0	561	0	0
2016.07.27	00:00:00	16518.0	16873.0	16476.0	16673.0	640	0	0
2016.07.28	00:00:00	16691.0	16701.0	16416.0	16626.0	506	0	0
2016.07.29	00:00:00	16621.0	16778.0	16061.0	16321.0	1135	0	0
